danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,Hot
0.695,0.124,5,-19.095,0,0.481,0.878,0.00688,0.116,0.529,180.233,audio_features,4ViOaJmYLr0i10RI0AG2cs,spotify:track:4ViOaJmYLr0i10RI0AG2cs,https://api.spotify.com/v1/tracks/4ViOaJmYLr0i10RI0AG2cs,https://api.spotify.com/v1/audio-analysis/4ViOaJmYLr0i10RI0AG2cs,51000,4,False
0.321,0.97,7,-3.509,1,0.0644,2.2e-05,0.0047,0.118,0.08,119.005,audio_features,5FtKix007hseKxb8U5uNa2,spotify:track:5FtKix007hseKxb8U5uNa2,https://api.spotify.com/v1/tracks/5FtKix007hseKxb8U5uNa2,https://api.spotify.com/v1/audio-analysis/5FtKix007hseKxb8U5uNa2,356280,4,False
0.808,0.254,2,-18.917,1,0.0768,0.0958,0.000571,0.15,0.621,140.111,audio_features,0rcFBU6JheUbueQmlrV1Fv,spotify:track:0rcFBU6JheUbueQmlrV1Fv,https://api.spotify.com/v1/tracks/0rcFBU6JheUbueQmlrV1Fv,https://api.spotify.com/v1/audio-analysis/0rcFBU6JheUbueQmlrV1Fv,194815,4,False
0.115,0.123,2,-20.353,1,0.0439,0.913,0.658,0.696,0.0394,153.688,audio_features,7zuAY2PjlvZ0GU5hfAsY6T,spotify:track:7zuAY2PjlvZ0GU5hfAsY6T,https://api.spotify.com/v1/tracks/7zuAY2PjlvZ0GU5hfAsY6T,https://api.spotify.com/v1/audio-analysis/7zuAY2PjlvZ0GU5hfAsY6T,649240,3,False
0.434,0.0745,0,-24.064,1,0.0838,0.954,0.825,0.157,0.32,143.729,audio_features,5cEv4TEMm7ipm412mqammn,spotify:track:5cEv4TEMm7ipm412mqammn,https://api.spotify.com/v1/tracks/5cEv4TEMm7ipm412mqammn,https://api.spotify.com/v1/audio-analysis/5cEv4TEMm7ipm412mqammn,539933,3,False
0.5,0.817,0,-3.501,1,0.0459,0.00054,0,0.152,0.599,90.01,audio_features,060RNnzoMay3wKJek1faPc,spotify:track:060RNnzoMay3wKJek1faPc,https://api.spotify.com/v1/tracks/060RNnzoMay3wKJek1faPc,https://api.spotify.com/v1/audio-analysis/060RNnzoMay3wKJek1faPc,233129,4,False
0.618,0.443,2,-9.681,1,0.0526,0.469,0,0.0829,0.167,119.949,audio_features,5vjLSffimiIP26QG5WcN2K,spotify:track:5vjLSffimiIP26QG5WcN2K,https://api.spotify.com/v1/tracks/5vjLSffimiIP26QG5WcN2K,https://api.spotify.com/v1/audio-analysis/5vjLSffimiIP26QG5WcN2K,198853,4,False
0.17,0.158,4,-17.011,1,0.0353,0.947,0.00106,0.0844,0.134,85.174,audio_features,07QfuFPazJYuzRtcWW0U2y,spotify:track:07QfuFPazJYuzRtcWW0U2y,https://api.spotify.com/v1/tracks/07QfuFPazJYuzRtcWW0U2y,https://api.spotify.com/v1/audio-analysis/07QfuFPazJYuzRtcWW0U2y,201040,3,False
0.567,0.038,0,-18.203,1,0.0486,0.991,0.962,0.147,0.492,76.965,audio_features,2FfrdvaIfa9rTf1DnBs6aX,spotify:track:2FfrdvaIfa9rTf1DnBs6aX,https://api.spotify.com/v1/tracks/2FfrdvaIfa9rTf1DnBs6aX,https://api.spotify.com/v1/audio-analysis/2FfrdvaIfa9rTf1DnBs6aX,193286,4,False
0.692,0.698,9,-10.326,0,0.0806,0.018,0.728,0.078,0.177,80.001,audio_features,70Pt8LELj9pgZodn3Bs1zo,spotify:track:70Pt8LELj9pgZodn3Bs1zo,https://api.spotify.com/v1/tracks/70Pt8LELj9pgZodn3Bs1zo,https://api.spotify.com/v1/audio-analysis/70Pt8LELj9pgZodn3Bs1zo,112000,4,False
0.826,0.421,0,-9.921,1,0.0574,0.0373,0.157,0.0936,0.601,119.982,audio_features,4JeibZnekUcPntatEPghlz,spotify:track:4JeibZnekUcPntatEPghlz,https://api.spotify.com/v1/tracks/4JeibZnekUcPntatEPghlz,https://api.spotify.com/v1/audio-analysis/4JeibZnekUcPntatEPghlz,228133,4,False
0.382,0.954,9,-4.831,1,0.0417,0.00038,0.776,0.244,0.513,181.933,audio_features,1GWtUkDQk7XC35r7kTPfqx,spotify:track:1GWtUkDQk7XC35r7kTPfqx,https://api.spotify.com/v1/tracks/1GWtUkDQk7XC35r7kTPfqx,https://api.spotify.com/v1/audio-analysis/1GWtUkDQk7XC35r7kTPfqx,300783,4,False
0.808,0.697,10,-5.899,1,0.241,0.041,0,0.0546,0.554,95.06,audio_features,5gflgO9EPbIBf16n5TKnQS,spotify:track:5gflgO9EPbIBf16n5TKnQS,https://api.spotify.com/v1/tracks/5gflgO9EPbIBf16n5TKnQS,https://api.spotify.com/v1/audio-analysis/5gflgO9EPbIBf16n5TKnQS,232020,4,False
0.808,0.703,5,-6.539,0,0.0877,0.00226,0.106,0.0648,0.509,125.031,audio_features,3p06ClYVoQrHuiekV1sS8e,spotify:track:3p06ClYVoQrHuiekV1sS8e,https://api.spotify.com/v1/tracks/3p06ClYVoQrHuiekV1sS8e,https://api.spotify.com/v1/audio-analysis/3p06ClYVoQrHuiekV1sS8e,371440,4,False
0.749,0.53,9,-12.94,1,0.0326,0.195,3.53e-05,0.0748,0.966,121.395,audio_features,4yPl1mK1oluIrCwI4HInPR,spotify:track:4yPl1mK1oluIrCwI4HInPR,https://api.spotify.com/v1/tracks/4yPl1mK1oluIrCwI4HInPR,https://api.spotify.com/v1/audio-analysis/4yPl1mK1oluIrCwI4HInPR,147760,4,False
0.193,0.909,0,-7.897,1,0.0447,0.000193,0.935,0.108,0.692,170.855,audio_features,6j31IMiVXQluaa67qWQgMb,spotify:track:6j31IMiVXQluaa67qWQgMb,https://api.spotify.com/v1/tracks/6j31IMiVXQluaa67qWQgMb,https://api.spotify.com/v1/audio-analysis/6j31IMiVXQluaa67qWQgMb,198933,4,False
0.377,0.9,0,-2.389,1,0.0639,0.0376,6.11e-06,0.071,0.611,147.064,audio_features,0MmwaFy3pzkTZmGPY40oA1,spotify:track:0MmwaFy3pzkTZmGPY40oA1,https://api.spotify.com/v1/tracks/0MmwaFy3pzkTZmGPY40oA1,https://api.spotify.com/v1/audio-analysis/0MmwaFy3pzkTZmGPY40oA1,206400,4,False
0.508,0.413,9,-9.435,0,0.0367,0.497,0.201,0.163,0.668,119.14,audio_features,7xCxwxyWLEygdGaewwmVZS,spotify:track:7xCxwxyWLEygdGaewwmVZS,https://api.spotify.com/v1/tracks/7xCxwxyWLEygdGaewwmVZS,https://api.spotify.com/v1/audio-analysis/7xCxwxyWLEygdGaewwmVZS,398518,4,False
0.138,0.157,0,-14.306,1,0.036,0.976,0.0019,0.084,0.0693,82.803,audio_features,3xcXhgnx25QI7RwwijVUBH,spotify:track:3xcXhgnx25QI7RwwijVUBH,https://api.spotify.com/v1/tracks/3xcXhgnx25QI7RwwijVUBH,https://api.spotify.com/v1/audio-analysis/3xcXhgnx25QI7RwwijVUBH,229627,4,False
0.358,0.384,7,-13.061,1,0.0354,0.395,0.0149,0.0875,0.284,180.645,audio_features,2beTpD3Os6yHDC3Q7rVxmW,spotify:track:2beTpD3Os6yHDC3Q7rVxmW,https://api.spotify.com/v1/tracks/2beTpD3Os6yHDC3Q7rVxmW,https://api.spotify.com/v1/audio-analysis/2beTpD3Os6yHDC3Q7rVxmW,162840,3,False
0.203,0.254,5,-22.285,1,0.0468,0.952,0.93,0.106,0.0373,64.811,audio_features,2OPhEfI9nU6njSO2bqk7zU,spotify:track:2OPhEfI9nU6njSO2bqk7zU,https://api.spotify.com/v1/tracks/2OPhEfI9nU6njSO2bqk7zU,https://api.spotify.com/v1/audio-analysis/2OPhEfI9nU6njSO2bqk7zU,67309,4,False
0.731,0.666,6,-7.298,0,0.212,0.145,0,0.108,0.505,141.023,audio_features,3XXZfY7Wkt9fbkKcnSMmTc,spotify:track:3XXZfY7Wkt9fbkKcnSMmTc,https://api.spotify.com/v1/tracks/3XXZfY7Wkt9fbkKcnSMmTc,https://api.spotify.com/v1/audio-analysis/3XXZfY7Wkt9fbkKcnSMmTc,242464,4,False
0.773,0.391,0,-12.761,1,0.0383,0.254,0.000479,0.0333,0.928,109.612,audio_features,5X65gbISpAQs5W1woDdD6X,spotify:track:5X65gbISpAQs5W1woDdD6X,https://api.spotify.com/v1/tracks/5X65gbISpAQs5W1woDdD6X,https://api.spotify.com/v1/audio-analysis/5X65gbISpAQs5W1woDdD6X,166120,4,False
0.271,0.968,9,-4.959,1,0.522,0.00385,0.00363,0.617,0.214,159.145,audio_features,6rk2YNmv4S08WqxzAwR2WM,spotify:track:6rk2YNmv4S08WqxzAwR2WM,https://api.spotify.com/v1/tracks/6rk2YNmv4S08WqxzAwR2WM,https://api.spotify.com/v1/audio-analysis/6rk2YNmv4S08WqxzAwR2WM,561055,4,False
0.199,0.0556,3,-18.174,0,0.0377,0.986,0.835,0.109,0.0343,65.723,audio_features,5T3q3UdBlQ9BZod5674XsP,spotify:track:5T3q3UdBlQ9BZod5674XsP,https://api.spotify.com/v1/tracks/5T3q3UdBlQ9BZod5674XsP,https://api.spotify.com/v1/audio-analysis/5T3q3UdBlQ9BZod5674XsP,224053,3,False
0.637,0.95,1,-3.357,1,0.256,0.00561,0,0.271,0.76,139.95,audio_features,2FLDQrTWJYuBgXKGMvuoQt,spotify:track:2FLDQrTWJYuBgXKGMvuoQt,https://api.spotify.com/v1/tracks/2FLDQrTWJYuBgXKGMvuoQt,https://api.spotify.com/v1/audio-analysis/2FLDQrTWJYuBgXKGMvuoQt,273982,4,False
0.964,0.814,9,-5.611,1,0.184,0.151,8.57e-06,0.0823,0.763,108.931,audio_features,7DETuWY9GjRnHeEGGVT8Ee,spotify:track:7DETuWY9GjRnHeEGGVT8Ee,https://api.spotify.com/v1/tracks/7DETuWY9GjRnHeEGGVT8Ee,https://api.spotify.com/v1/audio-analysis/7DETuWY9GjRnHeEGGVT8Ee,131000,4,False
0.224,0.324,3,-13.291,0,0.0313,0.912,0.941,0.116,0.124,74.339,audio_features,0JjCy8sKYEU3Tk0gzyDRPq,spotify:track:0JjCy8sKYEU3Tk0gzyDRPq,https://api.spotify.com/v1/tracks/0JjCy8sKYEU3Tk0gzyDRPq,https://api.spotify.com/v1/audio-analysis/0JjCy8sKYEU3Tk0gzyDRPq,491067,3,False
0.499,0.701,2,-9.625,1,0.0513,0.449,0.767,0.488,0.532,135.54,audio_features,5lanjflLZjBNhGDJLNZzRH,spotify:track:5lanjflLZjBNhGDJLNZzRH,https://api.spotify.com/v1/tracks/5lanjflLZjBNhGDJLNZzRH,https://api.spotify.com/v1/audio-analysis/5lanjflLZjBNhGDJLNZzRH,94107,4,False
0.505,0.856,7,-5.162,0,0.107,0.109,0,0.0845,0.41,94.989,audio_features,0eUgkunDciOOiao9Sjw3PW,spotify:track:0eUgkunDciOOiao9Sjw3PW,https://api.spotify.com/v1/tracks/0eUgkunDciOOiao9Sjw3PW,https://api.spotify.com/v1/audio-analysis/0eUgkunDciOOiao9Sjw3PW,173773,4,False
0.814,0.672,9,-12.068,1,0.0619,0.0435,0,0.061,0.933,109.394,audio_features,5uuJruktM9fMdN9Va0DUMl,spotify:track:5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/tracks/5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/audio-analysis/5uuJruktM9fMdN9Va0DUMl,300000,4,False
0.176,0.0949,6,-24.024,1,0.0504,0.937,0.884,0.174,0.0354,99.21,audio_features,2VPXplKLIsmGrmYfx70uU6,spotify:track:2VPXplKLIsmGrmYfx70uU6,https://api.spotify.com/v1/tracks/2VPXplKLIsmGrmYfx70uU6,https://api.spotify.com/v1/audio-analysis/2VPXplKLIsmGrmYfx70uU6,153360,3,False
0.598,0.808,10,-5.209,1,0.0388,0.00304,0,0.147,0.288,128.025,audio_features,2cCWbBmadLbKvr9xddC79R,spotify:track:2cCWbBmadLbKvr9xddC79R,https://api.spotify.com/v1/tracks/2cCWbBmadLbKvr9xddC79R,https://api.spotify.com/v1/audio-analysis/2cCWbBmadLbKvr9xddC79R,232240,4,False
0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,audio_features,7o9uu2GDtVDr9nsR7ZRN73,spotify:track:7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/tracks/7o9uu2GDtVDr9nsR7ZRN73,https://api.spotify.com/v1/audio-analysis/7o9uu2GDtVDr9nsR7ZRN73,241333,4,False
0.485,0.378,3,-11.773,1,0.0337,0.831,0,0.103,0.528,92.928,audio_features,4Xl2PrS3DJqqSKXCo6Uhv9,spotify:track:4Xl2PrS3DJqqSKXCo6Uhv9,https://api.spotify.com/v1/tracks/4Xl2PrS3DJqqSKXCo6Uhv9,https://api.spotify.com/v1/audio-analysis/4Xl2PrS3DJqqSKXCo6Uhv9,149613,4,False
0.583,0.707,0,-7.059,1,0.0555,0.00288,5.88e-06,0.0945,0.681,127.986,audio_features,3kg8SYfIcNHm5H3hC1JuCr,spotify:track:3kg8SYfIcNHm5H3hC1JuCr,https://api.spotify.com/v1/tracks/3kg8SYfIcNHm5H3hC1JuCr,https://api.spotify.com/v1/audio-analysis/3kg8SYfIcNHm5H3hC1JuCr,412500,4,False
0.461,0.182,8,-16.811,1,0.437,0.313,0,0.439,0.542,59.007,audio_features,1XSoToJJt581oXBXP6vyhU,spotify:track:1XSoToJJt581oXBXP6vyhU,https://api.spotify.com/v1/tracks/1XSoToJJt581oXBXP6vyhU,https://api.spotify.com/v1/audio-analysis/1XSoToJJt581oXBXP6vyhU,45377,4,False
0.203,0.0364,10,-31.419,0,0.0484,0.992,0.00945,0.0929,0.0393,135.766,audio_features,2lVEh5KsQ3lqgpxPyiDfKC,spotify:track:2lVEh5KsQ3lqgpxPyiDfKC,https://api.spotify.com/v1/tracks/2lVEh5KsQ3lqgpxPyiDfKC,https://api.spotify.com/v1/audio-analysis/2lVEh5KsQ3lqgpxPyiDfKC,201493,4,False
0.584,0.696,7,-3.836,1,0.0694,0.000728,0,0.184,0.699,137.112,audio_features,6sDP4912wjwB7BJhbSnjS1,spotify:track:6sDP4912wjwB7BJhbSnjS1,https://api.spotify.com/v1/tracks/6sDP4912wjwB7BJhbSnjS1,https://api.spotify.com/v1/audio-analysis/6sDP4912wjwB7BJhbSnjS1,153347,4,False
0.18,0.0157,5,-23.687,1,0.0436,0.994,0.0626,0.0976,0.0372,73.4,audio_features,4XccymufZQjMDhrqpQBjZf,spotify:track:4XccymufZQjMDhrqpQBjZf,https://api.spotify.com/v1/tracks/4XccymufZQjMDhrqpQBjZf,https://api.spotify.com/v1/audio-analysis/4XccymufZQjMDhrqpQBjZf,264733,3,False
0.275,0.0395,4,-22.256,0,0.0374,0.871,0.936,0.123,0.0381,67.318,audio_features,3fEg0RRwk9qPuXQ5d2S62L,spotify:track:3fEg0RRwk9qPuXQ5d2S62L,https://api.spotify.com/v1/tracks/3fEg0RRwk9qPuXQ5d2S62L,https://api.spotify.com/v1/audio-analysis/3fEg0RRwk9qPuXQ5d2S62L,176773,4,False
0.501,0.223,8,-16.938,1,0.0435,0.874,0.965,0.118,0.289,127.641,audio_features,2kk17WbIHXVLGU8LfepTnC,spotify:track:2kk17WbIHXVLGU8LfepTnC,https://api.spotify.com/v1/tracks/2kk17WbIHXVLGU8LfepTnC,https://api.spotify.com/v1/audio-analysis/2kk17WbIHXVLGU8LfepTnC,238153,4,False
0.573,0.404,2,-12.142,1,0.0626,0.0579,1.52e-06,0.217,0.709,72.906,audio_features,1bo6xzrCrK7ocEirC5rrZk,spotify:track:1bo6xzrCrK7ocEirC5rrZk,https://api.spotify.com/v1/tracks/1bo6xzrCrK7ocEirC5rrZk,https://api.spotify.com/v1/audio-analysis/1bo6xzrCrK7ocEirC5rrZk,214198,4,False
0.712,0.796,9,-5.465,0,0.151,0.0714,0,0.471,0.698,124.04,audio_features,18rmWAAFYIpc3U5wiDP8V4,spotify:track:18rmWAAFYIpc3U5wiDP8V4,https://api.spotify.com/v1/tracks/18rmWAAFYIpc3U5wiDP8V4,https://api.spotify.com/v1/audio-analysis/18rmWAAFYIpc3U5wiDP8V4,278962,4,False
0.313,0.764,11,-4.499,0,0.0311,0.0108,0.0735,0.158,0.145,144.009,audio_features,6EfP7rkoR1L1OpDzKN5lXX,spotify:track:6EfP7rkoR1L1OpDzKN5lXX,https://api.spotify.com/v1/tracks/6EfP7rkoR1L1OpDzKN5lXX,https://api.spotify.com/v1/audio-analysis/6EfP7rkoR1L1OpDzKN5lXX,409000,4,False
0.572,0.032,1,-29.582,1,0.0967,0.996,0.971,0.103,0.515,83.81,audio_features,2ViaQwX9HaThUSHkmbWxg6,spotify:track:2ViaQwX9HaThUSHkmbWxg6,https://api.spotify.com/v1/tracks/2ViaQwX9HaThUSHkmbWxg6,https://api.spotify.com/v1/audio-analysis/2ViaQwX9HaThUSHkmbWxg6,54000,4,False
0.651,0.376,8,-11.32,1,0.0435,0.809,1.72e-06,0.13,0.593,97.011,audio_features,0Hja9zlVQHC768PsPjWscW,spotify:track:0Hja9zlVQHC768PsPjWscW,https://api.spotify.com/v1/tracks/0Hja9zlVQHC768PsPjWscW,https://api.spotify.com/v1/audio-analysis/0Hja9zlVQHC768PsPjWscW,168400,4,False
0.377,0.916,4,-3.199,0,0.0481,0.26,0,0.074,0.912,75.533,audio_features,6nEkxYIEnrbYH7h1hJ8Xn6,spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6,https://api.spotify.com/v1/tracks/6nEkxYIEnrbYH7h1hJ8Xn6,https://api.spotify.com/v1/audio-analysis/6nEkxYIEnrbYH7h1hJ8Xn6,140920,4,False
0.531,0.227,0,-12.549,1,0.0403,0.844,0,0.121,0.572,83.355,audio_features,5QzRcpwzx84qzMvr61cG0J,spotify:track:5QzRcpwzx84qzMvr61cG0J,https://api.spotify.com/v1/tracks/5QzRcpwzx84qzMvr61cG0J,https://api.spotify.com/v1/audio-analysis/5QzRcpwzx84qzMvr61cG0J,151133,1,False
0.574,0.931,0,-3.96,0,0.0411,0.0509,1.96e-05,0.306,0.527,127.985,audio_features,3Howe6tEjLNzxWiIG6qELt,spotify:track:3Howe6tEjLNzxWiIG6qELt,https://api.spotify.com/v1/tracks/3Howe6tEjLNzxWiIG6qELt,https://api.spotify.com/v1/audio-analysis/3Howe6tEjLNzxWiIG6qELt,181267,4,False
0.475,0.109,3,-20.937,0,0.053,0.941,0.757,0.109,0.455,181.191,audio_features,0gR3tKXau839auP72VAVuA,spotify:track:0gR3tKXau839auP72VAVuA,https://api.spotify.com/v1/tracks/0gR3tKXau839auP72VAVuA,https://api.spotify.com/v1/audio-analysis/0gR3tKXau839auP72VAVuA,161007,3,False
0.841,0.835,10,-3.821,0,0.0713,0.00485,0.0732,0.0787,0.407,109.999,audio_features,4hIAWFrj3eiXzISjU7vMRw,spotify:track:4hIAWFrj3eiXzISjU7vMRw,https://api.spotify.com/v1/tracks/4hIAWFrj3eiXzISjU7vMRw,https://api.spotify.com/v1/audio-analysis/4hIAWFrj3eiXzISjU7vMRw,327547,4,False
0.438,0.586,3,-6.071,1,0.0284,0.332,1.64e-06,0.717,0.0992,143.896,audio_features,1fG9W185Sn2TjuD0gSTcRM,spotify:track:1fG9W185Sn2TjuD0gSTcRM,https://api.spotify.com/v1/tracks/1fG9W185Sn2TjuD0gSTcRM,https://api.spotify.com/v1/audio-analysis/1fG9W185Sn2TjuD0gSTcRM,274653,4,False
0.636,0.689,3,-8.595,0,0.0421,0.0971,0.135,0.205,0.274,119.993,audio_features,5SRIMwcFpcsdFfeSM4jJSL,spotify:track:5SRIMwcFpcsdFfeSM4jJSL,https://api.spotify.com/v1/tracks/5SRIMwcFpcsdFfeSM4jJSL,https://api.spotify.com/v1/audio-analysis/5SRIMwcFpcsdFfeSM4jJSL,299500,4,False
0.57,0.822,5,-7.211,1,0.0812,0.176,7.34e-06,0.185,0.581,95.009,audio_features,26tVUcHq2nYLhA895WK40Q,spotify:track:26tVUcHq2nYLhA895WK40Q,https://api.spotify.com/v1/tracks/26tVUcHq2nYLhA895WK40Q,https://api.spotify.com/v1/audio-analysis/26tVUcHq2nYLhA895WK40Q,280627,4,False
0.52,0.923,0,-6.237,1,0.0326,0.00108,0.000725,0.91,0.608,99.966,audio_features,4TDYSe76Ub4U0zlg3l14bl,spotify:track:4TDYSe76Ub4U0zlg3l14bl,https://api.spotify.com/v1/tracks/4TDYSe76Ub4U0zlg3l14bl,https://api.spotify.com/v1/audio-analysis/4TDYSe76Ub4U0zlg3l14bl,246973,4,False
0.156,0.0799,2,-20.248,0,0.0436,0.967,0.897,0.118,0.0512,135.202,audio_features,7KTMxb5wgV4NimZrzFRkBy,spotify:track:7KTMxb5wgV4NimZrzFRkBy,https://api.spotify.com/v1/tracks/7KTMxb5wgV4NimZrzFRkBy,https://api.spotify.com/v1/audio-analysis/7KTMxb5wgV4NimZrzFRkBy,262227,4,False
0.696,0.786,0,-5.177,1,0.0431,0.081,0.784,0.14,0.784,74.446,audio_features,1y517cIPEKgZCuB4Hw6Sfp,spotify:track:1y517cIPEKgZCuB4Hw6Sfp,https://api.spotify.com/v1/tracks/1y517cIPEKgZCuB4Hw6Sfp,https://api.spotify.com/v1/audio-analysis/1y517cIPEKgZCuB4Hw6Sfp,231173,4,False
0.407,0.0586,2,-20.193,0,0.0456,0.983,4.7e-06,0.345,0.0831,136.953,audio_features,0XAHDXHx83sgvFSwxmirA0,spotify:track:0XAHDXHx83sgvFSwxmirA0,https://api.spotify.com/v1/tracks/0XAHDXHx83sgvFSwxmirA0,https://api.spotify.com/v1/audio-analysis/0XAHDXHx83sgvFSwxmirA0,55307,1,False
0.479,0.788,5,-5.212,1,0.0542,0.183,0,0.146,0.463,173.963,audio_features,1tzkJMX3gNjnpcHdLD0pM3,spotify:track:1tzkJMX3gNjnpcHdLD0pM3,https://api.spotify.com/v1/tracks/1tzkJMX3gNjnpcHdLD0pM3,https://api.spotify.com/v1/audio-analysis/1tzkJMX3gNjnpcHdLD0pM3,251187,4,False
0.38,0.219,4,-13.273,0,0.0358,0.917,0.0104,0.0827,0.0517,73.537,audio_features,73SpzrcaHk0RQPFP73vqVR,spotify:track:73SpzrcaHk0RQPFP73vqVR,https://api.spotify.com/v1/tracks/73SpzrcaHk0RQPFP73vqVR,https://api.spotify.com/v1/audio-analysis/73SpzrcaHk0RQPFP73vqVR,242265,4,False
0.71,0.394,9,-9.306,1,0.0295,0.309,2.57e-06,0.105,0.447,92.977,audio_features,5sGGlfbqdGlJr3ZMMjODoy,spotify:track:5sGGlfbqdGlJr3ZMMjODoy,https://api.spotify.com/v1/tracks/5sGGlfbqdGlJr3ZMMjODoy,https://api.spotify.com/v1/audio-analysis/5sGGlfbqdGlJr3ZMMjODoy,185647,4,False
0.604,0.43,9,-11.153,1,0.0582,0.936,0.974,0.107,0.973,117.518,audio_features,7a2331McOHPoaehls4lxgz,spotify:track:7a2331McOHPoaehls4lxgz,https://api.spotify.com/v1/tracks/7a2331McOHPoaehls4lxgz,https://api.spotify.com/v1/audio-analysis/7a2331McOHPoaehls4lxgz,190867,4,False
0.609,0.719,10,-7.32,0,0.324,0.0375,0,0.39,0.584,162.054,audio_features,7EgMilALzaj5A40HRoX5gM,spotify:track:7EgMilALzaj5A40HRoX5gM,https://api.spotify.com/v1/tracks/7EgMilALzaj5A40HRoX5gM,https://api.spotify.com/v1/audio-analysis/7EgMilALzaj5A40HRoX5gM,210601,4,False
0.603,0.82,1,-4.587,0,0.0566,0.00252,0,0.178,0.561,152.057,audio_features,2aDsxXzs55S9I7THzNoHdD,spotify:track:2aDsxXzs55S9I7THzNoHdD,https://api.spotify.com/v1/tracks/2aDsxXzs55S9I7THzNoHdD,https://api.spotify.com/v1/audio-analysis/2aDsxXzs55S9I7THzNoHdD,235307,4,False
0.341,0.137,11,-20.575,0,0.0438,0.979,0.861,0.0818,0.0369,125.555,audio_features,2ONsEsX9IIEvoKll2Rjjyc,spotify:track:2ONsEsX9IIEvoKll2Rjjyc,https://api.spotify.com/v1/tracks/2ONsEsX9IIEvoKll2Rjjyc,https://api.spotify.com/v1/audio-analysis/2ONsEsX9IIEvoKll2Rjjyc,72859,4,False
0.257,0.893,5,-6.278,0,0.0802,0.0357,0.883,0.0608,0.366,170.058,audio_features,5KvPkU3BqeRxLyOwKmKowF,spotify:track:5KvPkU3BqeRxLyOwKmKowF,https://api.spotify.com/v1/tracks/5KvPkU3BqeRxLyOwKmKowF,https://api.spotify.com/v1/audio-analysis/5KvPkU3BqeRxLyOwKmKowF,400213,4,False
0.748,0.712,2,-6.855,1,0.0324,0.528,0,0.451,0.83,97.83,audio_features,0d2aIEcWsTdjYG8sIKSMjE,spotify:track:0d2aIEcWsTdjYG8sIKSMjE,https://api.spotify.com/v1/tracks/0d2aIEcWsTdjYG8sIKSMjE,https://api.spotify.com/v1/audio-analysis/0d2aIEcWsTdjYG8sIKSMjE,144467,4,False
0.422,0.805,6,-6.402,1,0.373,0.0278,0,0.147,0.642,82.277,audio_features,5nRrV8iQvnG5JZlqFrv6KV,spotify:track:5nRrV8iQvnG5JZlqFrv6KV,https://api.spotify.com/v1/tracks/5nRrV8iQvnG5JZlqFrv6KV,https://api.spotify.com/v1/audio-analysis/5nRrV8iQvnG5JZlqFrv6KV,268330,4,False
0.476,0.916,7,-3.203,1,0.357,0.109,0.00026,0.0647,0.632,180.147,audio_features,4vQiHa8jipmTH9I17T2Gox,spotify:track:4vQiHa8jipmTH9I17T2Gox,https://api.spotify.com/v1/tracks/4vQiHa8jipmTH9I17T2Gox,https://api.spotify.com/v1/audio-analysis/4vQiHa8jipmTH9I17T2Gox,100827,4,False
0.542,0.914,0,-4.747,0,0.113,0.0161,0,0.744,0.576,153.993,audio_features,2gZUPNdnz5Y45eiGxpHGSc,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/tracks/2gZUPNdnz5Y45eiGxpHGSc,https://api.spotify.com/v1/audio-analysis/2gZUPNdnz5Y45eiGxpHGSc,292093,4,False
0.527,0.38,7,-6.567,1,0.0272,0.329,0,0.315,0.579,139.571,audio_features,0UjqOZUz4PqozLNDlgqXXd,spotify:track:0UjqOZUz4PqozLNDlgqXXd,https://api.spotify.com/v1/tracks/0UjqOZUz4PqozLNDlgqXXd,https://api.spotify.com/v1/audio-analysis/0UjqOZUz4PqozLNDlgqXXd,237360,3,False
0.468,0.592,7,-6.033,1,0.0681,0.478,2.03e-05,0.0682,0.741,149.627,audio_features,7Mznls0Vk3jvowh3oe9xgr,spotify:track:7Mznls0Vk3jvowh3oe9xgr,https://api.spotify.com/v1/tracks/7Mznls0Vk3jvowh3oe9xgr,https://api.spotify.com/v1/audio-analysis/7Mznls0Vk3jvowh3oe9xgr,120720,4,False
0.74,0.805,5,-5.478,0,0.0345,0.0266,0.817,0.0885,0.849,105.0,audio_features,5MmTdkYmpTndwAUZzG1gxy,spotify:track:5MmTdkYmpTndwAUZzG1gxy,https://api.spotify.com/v1/tracks/5MmTdkYmpTndwAUZzG1gxy,https://api.spotify.com/v1/audio-analysis/5MmTdkYmpTndwAUZzG1gxy,253893,4,False
0.755,0.413,11,-11.756,0,0.496,0.546,1.46e-06,0.34,0.402,138.728,audio_features,0HNhwMRQedJzJkkMiGTtLk,spotify:track:0HNhwMRQedJzJkkMiGTtLk,https://api.spotify.com/v1/tracks/0HNhwMRQedJzJkkMiGTtLk,https://api.spotify.com/v1/audio-analysis/0HNhwMRQedJzJkkMiGTtLk,851931,4,False
